UserID,Age,Gender,Device,OS,Source,IsNewUser
1721,36,nan,Samsung S21,Android,Paid Ads,0
1722,53,Male,Google Pixel 7,Android,Referral,1
1723,25,Male,Samsung S21,Android,Paid Ads,0
1724,46,Female,Huawei P50,Android,Organic,0
1725,49,Male,iPhone 14,iOS,Paid Ads,0
1726,35,Male,Samsung S21,Android,Organic,1
1727,23,Male,iPhone 14,iOS,Organic,0
1728,35,Female,iPhone 14,iOS,Referral,0
1729,36,Female,Samsung S21,Android,Organic,1
1730,39,Female,nan,Android,Paid Ads,1
1731,54,Male,iPhone 12,iOS,Referral,0
1732,49,Female,Samsung S21,Android,Organic,0
1733,58,Female,Samsung S21,Android,Paid Ads,0
1734,20,Female,Xiaomi Note 11,Android,Paid Ads,0
1735,45,Male,Google Pixel 7,Android,Referral,1
1736,27,Female,Google Pixel 7,Android,Organic,0
1737,52,Female,iPhone 12,iOS,Organic,1
1738,46,Male,Xiaomi Note 11,Android,Paid Ads,0
1739,32,Male,Xiaomi Note 11,Android,Organic,0
1740,50,Female,Samsung S23,Android,Organic,1
1741,24,Female,Samsung S21,Android,Organic,0
1742,29,Female,Google Pixel 7,Android,Organic,0
1743,47,Female,Samsung S21,Android,Referral,1
1744,38,Female,Samsung S21,Android,Organic,1
1745,48,Male,Samsung S21,Android,Organic,0
1746,41,Male,Samsung S23,Android,Organic,0
1747,37,nan,Samsung S21,Android,Organic,1
1748,54,Male,Xiaomi Note 11,Android,nan,0
1749,21,Male,Huawei P50,Android,nan,1
1750,45,Female,Xiaomi Note 11,Android,Referral,0
1751,37,Female,Samsung S23,Android,Organic,1
1752,41,Male,Google Pixel 7,Android,Referral,0
1753,49,Male,Google Pixel 7,Android,Referral,0
1754,58,Male,Samsung S21,Android,Organic,1
1755,53,Male,Xiaomi Note 11,Android,Paid Ads,1
1756,51,Female,Google Pixel 7,Android,nan,1
1757,53,Male,Samsung S21,Android,Organic,0
1758,19,Female,Samsung S21,Android,Paid Ads,0
1759,32,Female,iPhone 14,iOS,Paid Ads,0
1760,51,Female,nan,Android,Organic,1
1761,53,Male,iPhone 12,iOS,Organic,1
1762,23,Female,iPhone 14,iOS,Organic,0
1763,56,Male,Samsung S23,Android,Paid Ads,0
1764,59,Male,Huawei P50,Android,Organic,0
1765,29,Female,Samsung S21,Android,Paid Ads,0
1766,20,Female,Google Pixel 7,Android,Paid Ads,0
1767,35,Female,Xiaomi Note 11,Android,nan,1
1768,57,Male,Xiaomi Note 11,Android,Organic,0
1769,38,Male,Huawei P50,Android,Organic,0
1770,32,nan,iPhone 12,iOS,Organic,0
1771,50,Female,Huawei P50,Android,Paid Ads,0
1772,52,Female,Huawei P50,Android,Organic,0
1773,43,Female,Huawei P50,Android,Organic,0
1774,25,Male,Google Pixel 7,Android,Paid Ads,0
1775,53,Female,Huawei P50,Android,Organic,1
1776,47,Male,Samsung S21,Android,Paid Ads,0
1777,40,Female,Samsung S21,Android,Referral,1
1778,59,Female,Samsung S21,Android,Organic,0
1779,31,Female,iPhone 14,iOS,Paid Ads,0
1780,31,Female,Google Pixel 7,Android,Organic,1
1781,19,Male,iPhone 14,iOS,Paid Ads,1
1782,54,Female,iPhone 12,iOS,Paid Ads,1
1783,22,Male,Google Pixel 7,Android,Organic,0
1784,55,Male,Huawei P50,Android,Paid Ads,1
1785,58,Male,Google Pixel 7,Android,Organic,0
1786,31,Female,Huawei P50,Android,nan,0
1787,56,Male,Xiaomi Note 11,Android,Organic,0
1788,42,Male,Huawei P50,Android,Organic,1
1789,37,Female,Samsung S23,Android,Organic,0
1790,19,Female,nan,Android,Referral,0
1791,56,Male,iPhone 14,iOS,Paid Ads,0
1792,23,Male,Huawei P50,Android,nan,0
1793,34,Female,Xiaomi Note 11,Android,Paid Ads,1
1794,42,Female,Xiaomi Note 11,Android,Organic,1
1795,45,Male,Google Pixel 7,Android,Referral,0
1796,19,Female,Huawei P50,Android,Organic,0
1797,52,Female,Huawei P50,Android,Organic,0
1798,54,Female,iPhone 14,iOS,Organic,1
1799,22,Female,iPhone 14,iOS,Organic,0
1800,18,Female,iPhone 12,iOS,Organic,0
1801,57,Female,iPhone 14,iOS,Organic,1
1802,29,Male,Samsung S21,Android,Organic,0
1803,53,Female,Google Pixel 7,Android,Paid Ads,1
1804,40,Female,Samsung S23,Android,Organic,0
1805,48,Male,Google Pixel 7,Android,Paid Ads,0
1806,28,Female,Samsung S23,Android,Organic,1
1807,27,Male,Xiaomi Note 11,Android,Referral,0
1808,20,Male,iPhone 14,iOS,Organic,0
1809,31,Male,Google Pixel 7,Android,Referral,0
1810,33,Female,Google Pixel 7,Android,Paid Ads,1
1811,27,Female,Samsung S21,Android,Paid Ads,1
1812,46,Male,Samsung S21,Android,Organic,0
1813,27,Female,Samsung S21,Android,Organic,1
1814,29,Male,Huawei P50,Android,Referral,0
1815,47,Female,Google Pixel 7,Android,Organic,0
1816,58,Female,Xiaomi Note 11,Android,Organic,0
1817,18,Female,Samsung S21,Android,nan,1
1818,22,Female,iPhone 14,iOS,Organic,1
1819,37,Male,iPhone 12,iOS,Organic,0
1820,25,Female,iPhone 12,iOS,Paid Ads,0
1821,29,nan,iPhone 14,iOS,Paid Ads,0
1822,18,Male,iPhone 14,iOS,Paid Ads,1
1823,37,Female,Xiaomi Note 11,Android,nan,0
1824,45,nan,Samsung S21,Android,Organic,1
1825,54,Male,Samsung S23,Android,Paid Ads,1
1826,54,Female,Xiaomi Note 11,Android,Organic,0
1827,29,Female,Xiaomi Note 11,Android,Paid Ads,0
1828,54,Female,Xiaomi Note 11,Android,Organic,1
1829,45,Male,Samsung S21,Android,Paid Ads,1
1830,32,Male,Huawei P50,Android,Organic,0
1831,23,Male,Huawei P50,Android,Paid Ads,1
1832,37,Female,Samsung S21,Android,Organic,1
1833,31,Female,iPhone 12,iOS,nan,0
1834,19,Female,Huawei P50,Android,Paid Ads,1
1835,26,Male,Huawei P50,Android,Paid Ads,1
1836,54,Male,iPhone 12,iOS,nan,1
1837,37,Female,iPhone 12,iOS,Organic,0
1838,43,Female,Huawei P50,Android,Paid Ads,0
1839,46,Female,Samsung S21,Android,Organic,1
1840,18,Female,Huawei P50,nan,Paid Ads,0
1841,52,Female,Samsung S21,Android,Organic,1
1842,23,Female,Huawei P50,Android,Paid Ads,1
1843,54,Female,iPhone 12,iOS,Referral,0
1844,22,Male,Samsung S21,Android,Organic,0
1845,50,Female,nan,Android,Referral,1
1846,31,Female,Samsung S21,Android,Organic,0
1847,29,Male,iPhone 14,iOS,Paid Ads,0
1848,59,Male,Huawei P50,Android,Organic,0
1849,37,Male,iPhone 14,iOS,Organic,1
1850,41,Female,iPhone 12,iOS,Referral,0
1851,51,Male,Samsung S21,Android,Referral,1
1852,42,Male,Xiaomi Note 11,Android,Organic,1
1853,46,Female,Google Pixel 7,Android,Paid Ads,1
1854,56,Male,Huawei P50,Android,Organic,0
1855,48,Female,Samsung S23,Android,Organic,1
1856,40,Female,Samsung S21,Android,Paid Ads,0
1857,55,Female,Samsung S21,Android,Organic,0
1858,37,Male,Huawei P50,Android,Paid Ads,1
1859,40,Male,Google Pixel 7,Android,Paid Ads,0
1860,33,Male,Huawei P50,Android,Paid Ads,0
1861,59,Female,nan,Android,Organic,0
1862,25,Female,Samsung S21,Android,Paid Ads,0
1863,38,Male,Samsung S23,Android,Organic,1
1864,18,Female,Xiaomi Note 11,Android,Organic,1
1865,25,Male,iPhone 14,iOS,Organic,1
1866,46,nan,iPhone 12,iOS,Paid Ads,1
1867,49,Female,Huawei P50,Android,Organic,1
1868,55,Female,Samsung S23,Android,Organic,1
1869,22,Female,Xiaomi Note 11,Android,Organic,0
1870,39,Female,Xiaomi Note 11,Android,Organic,0
1871,51,Female,Google Pixel 7,Android,Referral,0
1872,18,Female,iPhone 14,iOS,Paid Ads,1
1873,43,Female,Xiaomi Note 11,Android,Paid Ads,0
1874,27,Female,Samsung S23,Android,Referral,0
1875,47,Female,Huawei P50,Android,Organic,0
1876,35,Female,Samsung S23,Android,Referral,0
1877,34,Female,Huawei P50,Android,Paid Ads,1
1878,43,Female,Samsung S21,Android,Referral,0
1879,25,Male,nan,Android,Organic,0
1880,57,Male,Huawei P50,Android,Organic,1
1881,29,Male,Xiaomi Note 11,Android,Organic,1
1882,44,Female,Samsung S21,Android,Paid Ads,0
1883,25,Male,Samsung S21,Android,Organic,0
1884,42,nan,Google Pixel 7,Android,Paid Ads,1
1885,21,Female,Xiaomi Note 11,Android,Organic,0
1886,50,Female,Samsung S23,Android,Organic,1
1887,18,Male,Xiaomi Note 11,Android,Organic,1
1888,36,Female,Google Pixel 7,Android,Paid Ads,1
1889,48,Female,iPhone 12,iOS,Referral,1
1890,33,Female,iPhone 12,iOS,Referral,1
1891,31,Male,iPhone 12,iOS,Organic,0
1892,22,Female,Samsung S21,Android,Organic,0
1893,58,Female,Samsung S23,Android,Paid Ads,1
1894,43,Female,Huawei P50,Android,Paid Ads,0
1895,45,Female,Samsung S21,Android,Organic,0
1896,19,Female,iPhone 12,iOS,Referral,0
1897,23,nan,Samsung S23,Android,Organic,1
1898,26,Female,nan,Android,Paid Ads,1
1899,50,nan,Samsung S21,Android,Organic,1
1900,58,Female,nan,Android,Paid Ads,0
1901,42,Male,iPhone 14,iOS,Organic,0
1902,30,Male,iPhone 14,iOS,nan,0
1903,26,Male,Google Pixel 7,Android,Organic,1
1904,30,Male,Samsung S23,Android,nan,1
1905,48,Male,Google Pixel 7,Android,Organic,0
1906,58,Male,Huawei P50,Android,Paid Ads,0
1907,28,Female,Samsung S21,Android,Paid Ads,1
1908,21,Male,Xiaomi Note 11,nan,Referral,0
1909,51,Male,Xiaomi Note 11,Android,Paid Ads,0
1910,55,Female,Huawei P50,Android,Paid Ads,1
1911,21,Female,Samsung S23,Android,Paid Ads,0
1912,55,nan,iPhone 12,iOS,nan,0
1913,36,Female,Xiaomi Note 11,nan,Organic,1
1914,23,Male,nan,Android,Organic,0
1915,51,Male,iPhone 12,nan,Paid Ads,0
1916,35,Male,Samsung S21,Android,Organic,0
1917,30,Male,Samsung S21,Android,Paid Ads,0
1918,58,Male,Google Pixel 7,Android,Organic,1
1919,40,nan,Samsung S21,Android,Organic,0
1920,36,Male,Samsung S21,Android,Paid Ads,0
1921,28,Male,Xiaomi Note 11,Android,Organic,1
1922,18,Male,iPhone 12,iOS,Organic,0
1923,41,Female,iPhone 14,iOS,Organic,0
1924,24,Male,Samsung S23,Android,Organic,1
1925,42,Male,Samsung S21,Android,Referral,1
1926,38,Male,Samsung S21,Android,Paid Ads,1
1927,32,Male,iPhone 14,iOS,Referral,1
1928,18,Male,Samsung S21,Android,Paid Ads,0
1929,29,Female,Google Pixel 7,Android,nan,0
1930,24,Male,Samsung S23,Android,Paid Ads,0
1931,32,Female,Xiaomi Note 11,Android,Organic,0
1932,38,Female,iPhone 14,iOS,Organic,1
1933,36,Female,iPhone 12,iOS,Paid Ads,0
1934,46,Male,Huawei P50,Android,Organic,0
1935,42,Male,Samsung S21,Android,Organic,0
1936,50,Male,Samsung S21,nan,Organic,0
1937,49,Female,Huawei P50,Android,Organic,0
1938,52,Female,Google Pixel 7,Android,Paid Ads,0
1939,55,Male,Google Pixel 7,Android,Referral,1
1940,43,Female,Xiaomi Note 11,Android,Organic,0
1941,28,Female,iPhone 14,iOS,Organic,0
1942,52,Female,nan,Android,Paid Ads,0
1943,25,Male,Huawei P50,Android,Organic,0
1944,31,Female,Samsung S21,Android,Paid Ads,1
1945,27,Male,Huawei P50,Android,Paid Ads,0
1946,19,Female,Samsung S23,nan,Organic,1
1947,26,Male,Xiaomi Note 11,Android,Paid Ads,1
1948,20,Male,iPhone 14,iOS,Organic,0
1949,38,Female,Samsung S23,Android,Organic,0
1950,43,Female,iPhone 14,iOS,Organic,1
1951,25,Male,Samsung S23,Android,Paid Ads,0
1952,19,Male,Samsung S21,Android,Organic,0
1953,23,Female,Samsung S23,Android,Organic,1
1954,45,Female,Xiaomi Note 11,Android,Organic,1
1955,46,Female,Huawei P50,Android,Organic,0
1956,43,nan,iPhone 14,nan,Organic,1
1957,42,Male,Huawei P50,nan,Organic,0
1958,29,Female,Samsung S21,Android,Organic,0
1959,22,Female,Huawei P50,Android,Organic,1
1960,51,Female,Samsung S23,Android,Referral,0
1961,54,Male,Huawei P50,Android,Organic,1
1962,32,Female,Xiaomi Note 11,Android,Paid Ads,1
1963,53,Female,Samsung S23,Android,Organic,1
1964,32,Female,Samsung S21,Android,Organic,0
1965,40,Female,nan,Android,Paid Ads,1
1966,23,Female,Huawei P50,Android,Organic,1
1967,38,Female,Samsung S21,Android,Organic,0
1968,40,Male,iPhone 14,iOS,Referral,0
1969,33,Male,Google Pixel 7,nan,Referral,1
1970,32,Female,nan,Android,Paid Ads,0
1971,42,Female,Samsung S21,Android,Referral,1
1972,53,Male,Huawei P50,Android,Paid Ads,1
1973,28,Female,iPhone 14,iOS,Organic,1
1974,32,Male,nan,Android,Paid Ads,0
1975,21,Male,Google Pixel 7,Android,Paid Ads,0
1976,38,Female,Samsung S21,Android,Paid Ads,1
1977,30,Female,Samsung S21,Android,Referral,0
1978,39,Male,Xiaomi Note 11,Android,Organic,0
1979,36,Female,Xiaomi Note 11,Android,Organic,1
1980,51,Female,Huawei P50,Android,Paid Ads,0
1981,31,nan,Google Pixel 7,Android,Paid Ads,1
1982,21,Male,Samsung S23,Android,Paid Ads,1
1983,44,Female,Huawei P50,Android,Organic,0
1984,46,Male,Xiaomi Note 11,Android,Paid Ads,0
1985,45,Male,Huawei P50,Android,Organic,0
1986,52,Female,Huawei P50,Android,Paid Ads,0
1987,25,Female,Huawei P50,Android,Paid Ads,1
1988,33,Male,iPhone 12,iOS,Paid Ads,1
1989,59,nan,Xiaomi Note 11,Android,Paid Ads,0
1990,53,Female,Samsung S23,Android,Paid Ads,1
1991,47,Female,Samsung S23,Android,Organic,0
1992,35,Female,Samsung S23,Android,Referral,0
1993,19,Male,Huawei P50,Android,Organic,1
1994,30,Female,Samsung S21,Android,Organic,0
1995,21,Male,Samsung S23,Android,Organic,0
1996,43,Female,Samsung S21,Android,Paid Ads,0
1997,42,Male,Samsung S21,Android,Organic,1
1998,47,Male,Xiaomi Note 11,Android,Organic,0
1999,28,Female,iPhone 14,iOS,Paid Ads,0
2000,24,Male,iPhone 14,iOS,Organic,1
2001,48,Male,Samsung S23,Android,Organic,1
2002,27,Female,iPhone 12,iOS,Paid Ads,1
2003,56,Female,iPhone 14,iOS,Organic,0
2004,30,Female,Huawei P50,Android,Paid Ads,1
2005,48,Male,Huawei P50,Android,Paid Ads,1
2006,24,Male,Samsung S21,Android,Organic,0
2007,59,Male,Samsung S21,Android,Organic,0
2008,59,Female,Huawei P50,Android,Organic,0
2009,53,Female,iPhone 12,iOS,Paid Ads,0
2010,37,Male,Xiaomi Note 11,Android,Paid Ads,0
2011,21,Male,Xiaomi Note 11,Android,Organic,0
2012,24,Male,Google Pixel 7,Android,Organic,0
2013,18,Male,nan,Android,Referral,1
2014,59,Male,Samsung S21,Android,Paid Ads,0
2015,30,Female,Samsung S23,Android,Paid Ads,1
2016,39,Male,Xiaomi Note 11,Android,Organic,1
2017,38,Female,nan,Android,Paid Ads,0
2018,39,Female,Huawei P50,Android,Organic,0
2019,45,Male,Xiaomi Note 11,Android,Organic,1
2020,26,Female,Huawei P50,Android,Referral,1
2021,43,Female,iPhone 12,iOS,Organic,0
2022,26,Male,Samsung S21,Android,Organic,0
2023,32,Female,iPhone 12,iOS,Organic,1
2024,27,Male,iPhone 14,iOS,Organic,1
2025,41,Female,Xiaomi Note 11,Android,Paid Ads,0
2026,59,Female,Huawei P50,Android,Organic,1
2027,25,Female,Xiaomi Note 11,Android,Paid Ads,1
2028,41,Female,Xiaomi Note 11,Android,Paid Ads,0
2029,33,Female,iPhone 14,iOS,Paid Ads,0
2030,43,Female,Xiaomi Note 11,Android,Organic,1
2031,44,Female,Samsung S23,Android,Organic,0
2032,54,Male,Xiaomi Note 11,Android,Paid Ads,0
2033,21,Female,Samsung S21,Android,Organic,0
2034,41,Male,Xiaomi Note 11,Android,Referral,0
2035,36,Male,Samsung S23,Android,Paid Ads,0
2036,53,Female,Xiaomi Note 11,Android,Referral,0
2037,56,Male,iPhone 14,iOS,Paid Ads,1
2038,27,Male,Samsung S21,Android,Organic,1
2039,42,Female,Samsung S21,Android,Organic,0
2040,35,Male,Google Pixel 7,Android,Referral,1
2041,36,Male,Google Pixel 7,Android,Organic,0
2042,53,Female,Huawei P50,Android,Organic,1
2043,27,Female,Xiaomi Note 11,Android,Referral,0
2044,50,Female,Samsung S21,Android,Referral,1
2045,22,Female,Google Pixel 7,Android,Organic,1
2046,52,Female,Samsung S23,Android,Organic,1
2047,51,Female,iPhone 14,iOS,Organic,1
2048,50,Female,Google Pixel 7,Android,Organic,0
2049,38,Female,iPhone 14,iOS,Paid Ads,0
2050,34,Female,iPhone 14,iOS,Organic,0
2051,39,Male,Google Pixel 7,Android,Organic,1
2052,54,Male,Google Pixel 7,Android,Organic,0
2053,32,Male,Google Pixel 7,Android,Organic,1
2054,52,Female,Samsung S21,Android,Referral,0
2055,45,Male,Huawei P50,Android,Paid Ads,1
2056,24,Female,Google Pixel 7,Android,Referral,0
2057,49,Female,Huawei P50,Android,Referral,0
2058,28,Female,Google Pixel 7,Android,Organic,1
2059,27,Male,Xiaomi Note 11,Android,Organic,0
2060,26,Female,iPhone 14,iOS,nan,1
2061,31,Male,Google Pixel 7,Android,Referral,0
2062,30,Female,Xiaomi Note 11,Android,Paid Ads,1
2063,42,Female,Samsung S21,Android,Paid Ads,1
2064,19,Male,Google Pixel 7,Android,Organic,0
2065,52,Female,Xiaomi Note 11,Android,Referral,1
2066,24,Male,Xiaomi Note 11,Android,Referral,0
2067,38,nan,Samsung S21,Android,Paid Ads,0
2068,35,Male,iPhone 14,iOS,Organic,0
2069,20,Male,Samsung S21,Android,Organic,0
2070,59,Male,Google Pixel 7,Android,Paid Ads,0
2071,56,Male,Samsung S21,Android,Organic,0
2072,58,Female,iPhone 12,iOS,Organic,1
2073,28,Female,nan,Android,Organic,1
2074,56,Female,Samsung S21,Android,Organic,0
2075,41,Male,Xiaomi Note 11,Android,Paid Ads,1
2076,36,Male,Huawei P50,Android,Organic,1
2077,21,Female,Xiaomi Note 11,Android,Referral,1
2078,43,Male,Google Pixel 7,Android,Organic,1
2079,55,Female,nan,Android,Paid Ads,0
2080,59,Female,Huawei P50,Android,Referral,1
2081,49,Male,Xiaomi Note 11,Android,Paid Ads,0
2082,56,Female,Samsung S21,Android,Referral,1
2083,53,Female,Samsung S23,Android,Organic,1
2084,57,Female,Huawei P50,Android,nan,1
2085,54,Male,Huawei P50,Android,Organic,0
2086,50,Male,Huawei P50,Android,Referral,0
2087,53,Male,Xiaomi Note 11,Android,Organic,1
2088,20,Male,Samsung S23,Android,Organic,1
2089,26,Male,Samsung S21,Android,Paid Ads,0
2090,25,Female,iPhone 12,iOS,Paid Ads,0
2091,50,Female,Google Pixel 7,Android,Organic,0
2092,23,Female,Samsung S21,Android,Referral,0
2093,58,Male,Samsung S21,Android,Organic,0
2094,56,Female,Huawei P50,Android,Organic,0
2095,21,Male,iPhone 12,iOS,Referral,0
2096,30,Female,Huawei P50,Android,Organic,0
2097,19,nan,iPhone 12,iOS,Organic,0
2098,22,Female,Huawei P50,Android,nan,1
2099,44,nan,Samsung S23,Android,Paid Ads,0
2100,49,Female,iPhone 14,iOS,Organic,0
2101,38,Male,Xiaomi Note 11,Android,Paid Ads,0
2102,25,Male,Huawei P50,Android,Paid Ads,0
2103,55,Male,Samsung S23,Android,Referral,0
2104,25,Male,Xiaomi Note 11,Android,Paid Ads,0
2105,20,Female,nan,Android,Paid Ads,0
2106,20,Male,Samsung S21,Android,Organic,0
2107,39,Female,Huawei P50,Android,Organic,0
2108,23,Male,Samsung S21,Android,Paid Ads,1
2109,19,Male,Samsung S23,Android,Paid Ads,1
2110,40,nan,Samsung S21,Android,Organic,0
2111,19,Male,Samsung S23,Android,nan,0
2112,55,Female,iPhone 12,iOS,Organic,0
2113,34,Female,Samsung S21,Android,Organic,1
2114,52,Male,Samsung S23,Android,Organic,0
2115,51,Female,Xiaomi Note 11,Android,Paid Ads,1
2116,40,Male,Xiaomi Note 11,Android,Organic,0
2117,47,Female,Xiaomi Note 11,Android,nan,0
2118,25,Female,Samsung S21,Android,nan,0
2119,39,Male,Huawei P50,Android,Organic,0
2120,53,Female,Samsung S21,Android,Organic,0
2121,22,Male,Samsung S21,Android,Organic,1
2122,30,Female,Xiaomi Note 11,Android,Organic,0
2123,46,Female,Google Pixel 7,Android,Paid Ads,0
2124,48,Female,iPhone 12,iOS,Referral,1
2125,33,Female,Samsung S21,Android,Organic,0
2126,59,Male,Huawei P50,Android,nan,1
2127,47,nan,Samsung S23,Android,Referral,1
2128,33,Male,Samsung S23,Android,Paid Ads,1
2129,29,Female,Huawei P50,Android,Organic,0
2130,34,Male,iPhone 12,iOS,Paid Ads,1
2131,33,nan,Xiaomi Note 11,Android,Organic,0
2132,29,Female,Samsung S21,Android,Paid Ads,1
2133,25,Female,iPhone 12,iOS,Organic,1
2134,37,Male,Samsung S21,Android,Organic,1
2135,20,Female,Xiaomi Note 11,Android,Organic,1
2136,33,Female,iPhone 12,iOS,Organic,1
2137,47,Female,Xiaomi Note 11,nan,Paid Ads,1
2138,40,Male,nan,Android,Paid Ads,1
2139,45,Female,Google Pixel 7,Android,Organic,0
2140,57,Male,Samsung S21,Android,Organic,1
2141,22,Male,iPhone 14,iOS,Referral,0
2142,37,Male,Samsung S23,Android,Paid Ads,0
2143,57,Male,Samsung S21,Android,Paid Ads,0
2144,18,Male,nan,Android,Paid Ads,1
2145,47,Male,nan,Android,Organic,0
2146,38,Male,Samsung S23,Android,Organic,1
2147,37,Female,iPhone 14,iOS,Organic,0
2148,23,Female,Huawei P50,Android,Referral,1
2149,39,Male,Google Pixel 7,Android,Paid Ads,1
2150,35,Female,Samsung S23,Android,Referral,0
2151,25,Female,Samsung S21,Android,Organic,0
2152,56,Female,Samsung S23,Android,Paid Ads,0
2153,49,Male,Huawei P50,Android,Organic,1
2154,50,Male,iPhone 14,iOS,Paid Ads,0
2155,33,nan,Huawei P50,Android,Organic,0
2156,29,Male,iPhone 12,iOS,Paid Ads,1
2157,55,Male,Huawei P50,Android,Organic,1
2158,51,Male,Samsung S23,Android,Organic,0
2159,31,Male,Samsung S21,Android,Organic,1
2160,53,nan,iPhone 12,iOS,Organic,0
2161,50,Male,Xiaomi Note 11,Android,Organic,1
2162,40,Female,Samsung S21,Android,Paid Ads,0
2163,19,nan,Xiaomi Note 11,Android,Organic,1
2164,58,Female,Samsung S21,Android,Organic,0
2165,38,Male,iPhone 12,iOS,Paid Ads,0
2166,19,Male,Samsung S23,Android,Organic,0
2167,44,Female,Xiaomi Note 11,Android,Paid Ads,0
2168,26,Male,Samsung S23,Android,Organic,0
2169,18,Female,Samsung S23,Android,nan,0
2170,28,Male,Xiaomi Note 11,Android,Paid Ads,1
2171,20,Female,Samsung S23,Android,Paid Ads,1
2172,40,Female,iPhone 14,iOS,Referral,1
2173,43,Female,iPhone 14,iOS,Referral,1
2174,21,Female,iPhone 14,iOS,Organic,1
2175,35,Male,Xiaomi Note 11,Android,Organic,1
2176,23,Male,Samsung S23,Android,Organic,1
2177,52,Male,Samsung S23,Android,Organic,0
2178,39,Male,Google Pixel 7,Android,Paid Ads,0
2179,32,Female,Samsung S21,Android,Paid Ads,0
2180,39,Male,Xiaomi Note 11,nan,Referral,1
2181,54,Male,iPhone 12,iOS,Organic,0
2182,59,nan,Google Pixel 7,Android,Paid Ads,0
2183,29,Male,Xiaomi Note 11,Android,Organic,0
2184,59,Female,Huawei P50,Android,Paid Ads,0
2185,55,Male,Huawei P50,Android,Paid Ads,0
2186,35,Male,Google Pixel 7,Android,Paid Ads,0
2187,52,Female,Huawei P50,Android,Paid Ads,1
2188,47,Female,Samsung S21,Android,Organic,1
2189,41,Male,Samsung S21,Android,Organic,1
2190,59,Male,Huawei P50,Android,Organic,0
2191,47,Male,Huawei P50,Android,Paid Ads,1
2192,31,Male,Samsung S23,Android,Organic,0
2193,23,Male,Samsung S21,Android,Organic,0
2194,20,Female,Huawei P50,Android,Referral,0
2195,33,Male,Samsung S21,Android,Organic,0
2196,24,Male,iPhone 14,iOS,Organic,0
2197,31,Female,Xiaomi Note 11,Android,Paid Ads,1
2198,26,Male,iPhone 12,nan,nan,0
2199,32,Male,Samsung S21,Android,Organic,0
2200,38,nan,Huawei P50,Android,Referral,1
2201,52,Male,Samsung S21,Android,Organic,0
2202,19,Female,Huawei P50,Android,Organic,1
2203,44,Male,nan,Android,Organic,1
2204,19,Male,Huawei P50,Android,Paid Ads,0
2205,52,Male,nan,Android,Referral,1
2206,35,Male,Samsung S23,Android,Organic,0
2207,31,Male,Xiaomi Note 11,Android,Paid Ads,0
2208,37,Male,Huawei P50,Android,Organic,0
2209,35,Female,Samsung S23,Android,Referral,1
2210,27,Female,Samsung S23,Android,Organic,0
2211,42,Male,Xiaomi Note 11,Android,Paid Ads,1
2212,19,Female,Xiaomi Note 11,Android,Organic,0
2213,42,Female,Google Pixel 7,Android,nan,0
2214,50,Female,Xiaomi Note 11,Android,Organic,1
2215,53,Male,Google Pixel 7,Android,Organic,0
